.id,.placebo,time_unit,real_y,synth_y,diff,type_text
Japan,0,55,33.209,34.27647558423739,-1.0674755842373855,Japan
Japan,0,56,35.907,35.34512953005706,0.5618704699429387,Japan
Japan,0,57,40.34,36.22246038369033,4.117539616309671,Japan
Japan,0,58,45.643,38.30145664060737,7.341543359392631,Japan
Japan,0,59,51.709,39.86635984134994,11.842640158650063,Japan
Japan,0,60,59.186,41.3691288920474,17.8168711079526,Japan
Japan,0,61,69.191,42.541571381519084,26.64942861848092,Japan
Japan,0,62,75.094,43.36587930031256,31.728120699687437,Japan
Japan,0,63,79.366,43.7054338339343,35.6605661660657,Japan
Japan,0,64,84.388,44.71755913692792,39.67044086307209,Japan
Japan,0,65,89.696,46.03671562279037,43.65928437720963,Japan
Japan,0,66,94.87,47.430100647477516,47.43989935252249,Japan
Japan,0,67,100.509,48.56151176974451,51.94748823025549,Japan
Japan,0,68,104.362,49.93984495765503,54.42215504234496,Japan
Japan,0,69,109.21,50.97507122772422,58.23492877227577,Japan
Japan,0,70,113.403,52.24518367468318,61.15781632531682,Japan
Japan,0,71,111.853,53.389561167534396,58.4634388324656,Japan
Japan,0,72,113.798,55.31988040080006,58.47811959919994,Japan
Japan,0,73,118.01,57.43803209008839,60.57196790991161,Japan
Japan,0,74,123.324,59.990088605844235,63.33391139415576,Japan
Australia,1,25,0.748,3.3661590907100813,-2.6181590907100816,control units
Australia,1,26,0.931,3.2098529502633846,-2.2788529502633845,control units
Australia,1,27,0.958,3.2770504654210537,-2.3190504654210535,control units
Australia,1,28,1.075,3.3498921493829097,-2.27489214938291,control units
Australia,1,29,1.23,3.401391042968009,-2.171391042968009,control units
Australia,1,30,1.324,3.3602467068123487,-2.0362467068123484,control units
Australia,1,31,1.44,3.0266908509030044,-1.5866908509030044,control units
Australia,1,32,1.534,3.102263331128614,-1.568263331128614,control units
Australia,1,33,1.407,3.2266284632408206,-1.8196284632408206,control units
Australia,1,34,1.529,3.205092386170268,-1.676092386170268,control units
Australia,1,35,1.501,3.1358799779524245,-1.6348799779524246,control units
Australia,1,36,1.435,3.1203254526227995,-1.6853254526227994,control units
Australia,1,37,1.44,3.209153911297862,-1.7691539112978623,control units
Australia,1,38,1.479,3.5846833045192703,-2.10568330451927,control units
Australia,1,39,1.557,3.450475811741431,-1.893475811741431,control units
Australia,1,40,1.922,3.3364908752694924,-1.4144908752694925,control units
Australia,1,41,2.31,3.193247158051985,-0.8832471580519847,control units
Australia,1,42,2.725,3.3275877357165395,-0.6025877357165395,control units
Australia,1,43,3.147,3.6281473494873615,-0.4811473494873617,control units
Australia,1,44,3.379,3.661054175044324,-0.28205417504432395,control units
Australia,1,45,3.739,3.835669635214988,-0.09666963521498806,control units
Australia,1,46,4.188,3.8923711213189685,0.29562887868103127,control units
Australia,1,47,4.426,4.236396127869845,0.18960387213015473,control units
Australia,1,48,4.404,4.453084415918889,-0.049084415918889235,control units
Australia,1,49,4.415,4.585823158269339,-0.17082315826933936,control units
Australia,1,50,4.637,4.69497760520177,-0.05797760520177064,control units
Australia,1,51,5.058,4.998273776830905,0.05972622316909515,control units
Australia,1,52,5.296,5.420509223853618,-0.12450922385361807,control units
Australia,1,53,5.44,5.595384479581961,-0.15538447958196056,control units
Australia,1,54,5.645,5.711289657731316,-0.06628965773131679,control units
Australia,1,55,5.905,5.821639350576383,0.08336064942361698,control units
Australia,1,56,6.348,6.245735554780817,0.10226444521918321,control units
Australia,1,57,6.686,6.500093516722831,0.18590648327716863,control units
Australia,1,58,7.202,6.983729709785725,0.21827029021427524,control units
Australia,1,59,7.351,7.02894113522273,0.3220588647772704,control units
Australia,1,60,7.628,7.65208167309757,-0.024081673097569478,control units
Australia,1,61,8.116,8.060545101529879,0.05545489847012064,control units
Australia,1,62,8.476,8.361623499149868,0.11437650085013296,control units
Australia,1,63,8.697,8.511004164831695,0.18599583516830442,control units
Australia,1,64,8.952,9.808593205761282,-0.856593205761282,control units
Australia,1,65,9.223,10.090133873144078,-0.867133873144077,control units
Australia,1,66,9.91,11.273225907411259,-1.363225907411259,control units
Australia,1,67,10.642,11.844703730239887,-1.2027037302398877,control units
Australia,1,68,10.775,12.536950916425516,-1.7619509164255156,control units
Australia,1,69,11.179,13.13665330568636,-1.9576533056863603,control units
Australia,1,70,12.043,15.773945056803337,-3.7309450568033373,control units
Australia,1,71,12.675,15.626059492582389,-2.951059492582388,control units
Australia,1,72,13.062,17.978572286369253,-4.916572286369254,control units
Australia,1,73,13.666,19.06850981662495,-5.402509816624949,control units
Australia,1,74,14.442,20.05275896845022,-5.61075896845022,control units
Austria,1,25,11.169,10.702177981222874,0.46682201877712615,control units
Austria,1,26,11.801,10.218445124536352,1.5825548754636483,control units
Austria,1,27,10.821,10.095941747219113,0.7250582527808866,control units
Austria,1,28,10.332,9.54106850612646,0.7909314938735399,control units
Austria,1,29,9.873,9.294835281442534,0.5781647185574652,control units
Austria,1,30,8.957,8.944648293434446,0.012351706565555176,control units
Austria,1,31,8.72,9.298169795065322,-0.5781697950653211,control units
Austria,1,32,8.736,9.251432080893116,-0.515432080893115,control units
Austria,1,33,7.425,9.097883419889778,-1.6728834198897777,control units
Austria,1,34,7.52,9.15774438201585,-1.6377443820158497,control units
Austria,1,35,7.788,9.922895118403558,-2.1348951184035574,control units
Austria,1,36,8.657,10.429469463078565,-1.772469463078565,control units
Austria,1,37,9.415,11.315876788514961,-1.900876788514962,control units
Austria,1,38,10.332,12.197502562894549,-1.865502562894548,control units
Austria,1,39,11.406,13.763555424435788,-2.3575554244357875,control units
Austria,1,40,12.496,14.915387612859597,-2.4193876128595964,control units
Austria,1,41,13.823,15.737956795391774,-1.9149567953917739,control units
Austria,1,42,15.592,18.500998397814705,-2.9089983978147043,control units
Austria,1,43,17.709,20.68296978590204,-2.973969785902039,control units
Austria,1,44,21.263,23.435434410072308,-2.172434410072306,control units
Austria,1,45,24.202,26.225798216336987,-2.023798216336985,control units
Austria,1,46,27.014,26.626720223293358,0.3872797767066416,control units
Austria,1,47,30.947,30.05617719372553,0.8908228062744676,control units
Austria,1,48,33.538,31.19483306743242,2.343166932567577,control units
Austria,1,49,34.66,34.031703397773406,0.628296602226591,control units
Austria,1,50,36.208,35.95715054041754,0.2508494595824615,control units
Austria,1,51,37.772,36.99681583056586,0.7751841694341408,control units
Austria,1,52,40.078,38.20276329048128,1.875236709518724,control units
Austria,1,53,40.884,41.12234529516151,-0.23834529516150837,control units
Austria,1,54,39.904,38.96208095838463,0.9419190416153711,control units
Austria,1,55,40.046,38.750377128957616,1.295622871042383,control units
Austria,1,56,40.821,39.482547159657265,1.3384528403427325,control units
Austria,1,57,41.626,39.93471271851696,1.691287281483035,control units
Austria,1,58,43.538,40.41981663713549,3.1181833628645066,control units
Austria,1,59,44.343,40.53344408942716,3.809555910572847,control units
Austria,1,60,46.271,40.739168929157024,5.531831070842976,control units
Austria,1,61,49.256,40.578606079412864,8.677393920587136,control units
Austria,1,62,51.152,40.64300580320375,10.508994196796252,control units
Austria,1,63,51.973,41.50449620691059,10.468503793089411,control units
Austria,1,64,52.337,42.10674967222578,10.230250327774222,control units
Austria,1,65,52.969,43.56911817319651,9.399881826803494,control units
Austria,1,66,53,44.75397684574448,8.246023154255518,control units
Austria,1,67,53.774,46.324480222262295,7.449519777737706,control units
Austria,1,68,54.864,46.816349218888064,8.047650781111933,control units
Austria,1,69,56.46,47.16096651205787,9.299033487942133,control units
Austria,1,70,57.819,51.8802511713761,5.9387488286239005,control units
Austria,1,71,61.152,55.65246141465424,5.499538585345761,control units
Austria,1,72,66.049,61.00597504591132,5.043024954088686,control units
Austria,1,73,71.499,66.46767497263637,5.031325027363621,control units
Austria,1,74,78.482,71.89815422697367,6.583845773026326,control units
Canada,1,25,18.459,17.12104616364668,1.3379538363533179,control units
Canada,1,26,17.694,16.536330551258857,1.1576694487411423,control units
Canada,1,27,17.011,16.184982374613103,0.8260176253868963,control units
Canada,1,28,16.617,15.632532560674505,0.9844674393254955,control units
Canada,1,29,16.823,15.40416225669294,1.4188377433070603,control units
Canada,1,30,16.2,15.448627969559649,0.7513720304403506,control units
Canada,1,31,14.08,14.68417370662393,-0.6041737066239303,control units
Canada,1,32,14.894,14.934462415020532,-0.040462415020531495,control units
Canada,1,33,14.178,14.240087424706385,-0.06208742470638384,control units
Canada,1,34,13.742,13.935427301436617,-0.1934273014366159,control units
Canada,1,35,13.288,13.762873684309326,-0.4748736843093262,control units
Canada,1,36,12.256,12.960073311566505,-0.7040733115665052,control units
Canada,1,37,12.253,12.483054753415532,-0.23005475341553172,control units
Canada,1,38,13.907,11.7963131421054,2.110686857894599,control units
Canada,1,39,12.842,12.21434604213081,0.6276539578691906,control units
Canada,1,40,12.748,12.584869256476104,0.16313074352389556,control units
Canada,1,41,12.677,12.747899223809686,-0.07089922380968616,control units
Canada,1,42,11.615,12.76121611167021,-1.1462161116702099,control units
Canada,1,43,11.802,12.777342311803798,-0.9753423118037983,control units
Canada,1,44,11.01,12.734388913603887,-1.724388913603887,control units
Canada,1,45,10.207,13.217863250964362,-3.010863250964361,control units
Canada,1,46,9.551,13.205843020339339,-3.6548430203393387,control units
Canada,1,47,9.524,13.440506278853901,-3.916506278853902,control units
Canada,1,48,9.674,13.651638657349821,-3.9776386573498215,control units
Canada,1,49,10.091,13.931590938117193,-3.8405909381171934,control units
Canada,1,50,9.99,14.62546276158315,-4.635462761583149,control units
Canada,1,51,10.654,14.885663050274863,-4.231663050274863,control units
Canada,1,52,10.729,15.787171470031705,-5.058171470031706,control units
Canada,1,53,11.532,16.08366771217378,-4.551667712173781,control units
Canada,1,54,11.588,16.415036129349744,-4.827036129349745,control units
Canada,1,55,11.453,16.812905159420545,-5.359905159420546,control units
Canada,1,56,13.089,17.857309754346606,-4.768309754346605,control units
Canada,1,57,13.93,18.38249299961461,-4.452492999614609,control units
Canada,1,58,14.977,19.393291155447557,-4.416291155447556,control units
Canada,1,59,16.906,21.510910063036253,-4.604910063036254,control units
Canada,1,60,18.092,22.468692248723606,-4.376692248723607,control units
Canada,1,61,18.508,22.8448566687032,-4.336856668703202,control units
Canada,1,62,18.857,23.62456530715578,-4.767565307155781,control units
Canada,1,63,15.634,24.15735206478932,-8.523352064789318,control units
Canada,1,64,22.036,25.451398965122028,-3.4153989651220265,control units
Canada,1,65,22.726,27.380409684748003,-4.654409684748003,control units
Canada,1,66,25.019,27.758832633677713,-2.7398326336777146,control units
Canada,1,67,27.428,28.908385474190286,-1.4803854741902853,control units
Canada,1,68,27.988,29.815207997284222,-1.8272079972842228,control units
Canada,1,69,28.821,30.960845540109123,-2.139845540109121,control units
Canada,1,70,40.056,32.0309047054072,8.025095294592795,control units
Canada,1,71,36.645,33.7667870310118,2.8782129689882012,control units
Canada,1,72,40.323,33.98581236069631,6.337187639303693,control units
Canada,1,73,42.642,35.41637536144723,7.225624638552773,control units
Canada,1,74,45.513,38.91768160583552,6.5953183941644795,control units
Chile,1,25,241.437,244.03910096750806,-2.6021009675080506,control units
Chile,1,26,233.235,236.57971896261836,-3.3447189626183444,control units
Chile,1,27,223.703,231.73543985031026,-8.032439850310254,control units
Chile,1,28,214.996,228.9833449966244,-13.987344996624387,control units
Chile,1,29,207.017,220.76671158856584,-13.749711588565845,control units
Chile,1,30,204.429,211.3564681528686,-6.927468152868585,control units
Chile,1,31,198.421,205.93425067157986,-7.513250671579868,control units
Chile,1,32,186.948,188.72348984048307,-1.7754898404830612,control units
Chile,1,33,177.111,179.98239300519361,-2.8713930051936245,control units
Chile,1,34,168.649,176.44434922085077,-7.795349220850767,control units
Chile,1,35,159.652,169.38616126296873,-9.73416126296874,control units
Chile,1,36,153.852,163.3509775614043,-9.498977561404303,control units
Chile,1,37,151.941,154.04389958224715,-2.1028995822471472,control units
Chile,1,38,156.402,143.0186186781395,13.383381321860497,control units
Chile,1,39,147.063,137.4261221132412,9.636877886758782,control units
Chile,1,40,139.04,135.5105834559215,3.5294165440784866,control units
Chile,1,41,131.567,127.74484257211905,3.8221574278809527,control units
Chile,1,42,126.518,122.52297444057709,3.9950255594229134,control units
Chile,1,43,122.109,117.169824657903,4.939175342096988,control units
Chile,1,44,117.439,113.69888902967585,3.740110970324139,control units
Chile,1,45,110.829,108.43681926620171,2.392180733798284,control units
Chile,1,46,105.274,109.26942848923514,-3.995428489235138,control units
Chile,1,47,99.051,105.71349887223302,-6.662498872233016,control units
Chile,1,48,92.21,101.70869996325052,-9.49869996325053,control units
Chile,1,49,83.726,98.54742015403102,-14.821420154031017,control units
Chile,1,50,81.577,93.73927830292156,-12.162278302921564,control units
Chile,1,51,79.74,88.50251782678134,-8.762517826781348,control units
Chile,1,52,75.97,85.02155926468185,-9.051559264681856,control units
Chile,1,53,72.937,80.60195366334992,-7.66495366334992,control units
Chile,1,54,68.914,77.61961880166211,-8.705618801662112,control units
Chile,1,55,69.137,77.22264058597449,-8.085640585974488,control units
Chile,1,56,70.356,76.59157455121913,-6.2355745512191305,control units
Chile,1,57,68.646,75.86239307066167,-7.216393070661667,control units
Chile,1,58,67.39,75.15191726461745,-7.761917264617452,control units
Chile,1,59,63.761,73.30511645986803,-9.544116459868029,control units
Chile,1,60,61.501,69.78043570320983,-8.279435703209835,control units
Chile,1,61,59.649,70.02121605686818,-10.372216056868183,control units
Chile,1,62,57.738,68.64326175728857,-10.90526175728857,control units
Chile,1,63,55.82,67.904152057392,-12.084152057391996,control units
Chile,1,64,54.779,66.7104194847808,-11.931419484780797,control units
Chile,1,65,54.028,65.59114684114415,-11.563146841144153,control units
Chile,1,66,52.801,65.78218890063008,-12.981188900630073,control units
Chile,1,67,51.619,66.66886137967309,-15.04986137967309,control units
Chile,1,68,50.102,64.4401170559137,-14.338117055913706,control units
Chile,1,69,47.745,64.99114757360448,-17.246147573604482,control units
Chile,1,70,48.064,63.73696745498053,-15.67296745498053,control units
Chile,1,71,47.336,61.250343859083245,-13.914343859083246,control units
Chile,1,72,46.726,59.59838497819835,-12.872384978198347,control units
Chile,1,73,46.146,58.316830785324754,-12.170830785324753,control units
Chile,1,74,43.551,55.279273467426734,-11.728273467426732,control units
Czechia,1,25,11.562,13.460695874216846,-1.8986958742168465,control units
Czechia,1,26,11.456,12.906524041242008,-1.4505240412420086,control units
Czechia,1,27,11.522,12.859665746306455,-1.3376657463064543,control units
Czechia,1,28,11.522,12.862313058684613,-1.3403130586846128,control units
Czechia,1,29,12.295,12.681137803939208,-0.38613780393920827,control units
Czechia,1,30,12.814,12.836836667049075,-0.022836667049075388,control units
Czechia,1,31,12.175,12.926838189579502,-0.7518381895795017,control units
Czechia,1,32,12.282,13.39957666264478,-1.1175766626447796,control units
Czechia,1,33,12.988,13.346465263499189,-0.3584652634991894,control units
Czechia,1,34,13.92,13.21410589593659,0.7058941040634092,control units
Czechia,1,35,14.559,13.207452417369103,1.3515475826308965,control units
Czechia,1,36,14.053,13.210061467369906,0.8429385326300949,control units
Czechia,1,37,13.187,13.730848091028303,-0.5438480910283037,control units
Czechia,1,38,15.772,15.22142313259202,0.5505768674079796,control units
Czechia,1,39,17.09,15.911652201550867,1.178347798449133,control units
Czechia,1,40,18.462,17.626037645799375,0.8359623542006247,control units
Czechia,1,41,18.862,17.919287673344275,0.9427123266557231,control units
Czechia,1,42,19.395,18.232047863791244,1.1629521362087551,control units
Czechia,1,43,20.98,18.95609316919812,2.023906830801881,control units
Czechia,1,44,23.924,19.48565951636119,4.438340483638811,control units
Czechia,1,45,23.031,19.877275940682306,3.1537240593176925,control units
Czechia,1,46,22.538,20.846614957445148,1.6913850425548524,control units
Czechia,1,47,21.859,20.80307712101671,1.0559228789832922,control units
Czechia,1,48,22.325,21.468520952573204,0.8564790474267951,control units
Czechia,1,49,21.966,22.047579132340775,-0.08157913234077441,control units
Czechia,1,50,21.673,23.330029117706367,-1.6570291177063687,control units
Czechia,1,51,21.473,25.070672478070126,-3.597672478070127,control units
Czechia,1,52,21.113,27.213102951373546,-6.100102951373547,control units
Czechia,1,53,20.74,28.09617284670643,-7.356172846706432,control units
Czechia,1,54,20.207,29.834955151872524,-9.627955151872523,control units
Czechia,1,55,18.409,31.648831776075408,-13.239831776075409,control units
Czechia,1,56,18.675,32.9756413836688,-14.3006413836688,control units
Czechia,1,57,18.542,36.87522739114966,-18.333227391149656,control units
Czechia,1,58,17.743,40.20705380254896,-22.464053802548964,control units
Czechia,1,59,17.13,43.95209764347716,-26.82209764347716,control units
Czechia,1,60,17.17,48.07848798520379,-30.90848798520379,control units
Czechia,1,61,16.464,52.86545365585142,-36.40145365585142,control units
Czechia,1,62,17.117,54.372300325691675,-37.25530032569168,control units
Czechia,1,63,16.278,55.0677964969927,-38.7897964969927,control units
Czechia,1,64,15.479,55.961390167848336,-40.48239016784834,control units
Czechia,1,65,15.532,58.63637538641964,-43.10437538641963,control units
Czechia,1,66,15.865,60.24451055835426,-44.379510558354255,control units
Czechia,1,67,15.292,62.335956095925226,-47.043956095925225,control units
Czechia,1,68,15.319,62.080863060910104,-46.7618630609101,control units
Czechia,1,69,16.145,62.32069190876848,-46.175691908768485,control units
Czechia,1,70,16.531,64.73350953205367,-48.202509532053675,control units
Czechia,1,71,16.691,68.18680300551732,-51.49580300551732,control units
Czechia,1,72,16.877,72.48490669691185,-55.607906696911854,control units
Czechia,1,73,16.851,77.65118779961794,-60.800187799617945,control units
Czechia,1,74,17.197,79.82944755128189,-62.632447551281885,control units
Estonia,1,25,16.925,23.0183337803693,-6.093333780369299,control units
Estonia,1,26,17.248,22.0167550051163,-4.768755005116297,control units
Estonia,1,27,17.464,21.05783291762753,-3.5938329176275303,control units
Estonia,1,28,17.787,20.706617898434637,-2.9196178984346375,control units
Estonia,1,29,18.65,20.691738263081255,-2.041738263081257,control units
Estonia,1,30,19.835,20.85663626333334,-1.0216362633333382,control units
Estonia,1,31,20.159,20.59000204571332,-0.43100204571332057,control units
Estonia,1,32,23.177,21.907195436063915,1.2698045639360842,control units
Estonia,1,33,23.716,22.728368312026735,0.9876316879732663,control units
Estonia,1,34,23.716,23.258364036270354,0.457635963729647,control units
Estonia,1,35,24.148,23.934926397064682,0.2130736029353173,control units
Estonia,1,36,24.687,24.27104792942084,0.41595207057916284,control units
Estonia,1,37,25.333,24.123992973347995,1.209007026652003,control units
Estonia,1,38,29.322,25.350557258808173,3.971442741191826,control units
Estonia,1,39,29.43,27.575847328063418,1.854152671936582,control units
Estonia,1,40,32.233,29.23495223079574,2.9980477692042555,control units
Estonia,1,41,32.233,30.233442514748273,1.9995574852517244,control units
Estonia,1,42,32.448,31.168558286392646,1.2794417136073548,control units
Estonia,1,43,32.879,33.806963861909615,-0.9279638619096175,control units
Estonia,1,44,34.389,35.52776360224251,-1.1387636022425056,control units
Estonia,1,45,34.928,37.636354740045135,-2.708354740045138,control units
Estonia,1,46,37.407,38.756225251074625,-1.3492252510746283,control units
Estonia,1,47,37.407,39.831823838059705,-2.4248238380597087,control units
Estonia,1,48,38.916,41.86695922283182,-2.9509592228318198,control units
Estonia,1,49,40.318,42.78427220448095,-2.4662722044809513,control units
Estonia,1,50,43.228,44.64421185516262,-1.416211855162615,control units
Estonia,1,51,47.54,48.719585062612,-1.1795850626119986,control units
Estonia,1,52,53.685,51.667014990742494,2.017985009257508,control units
Estonia,1,53,55.949,55.06148536605725,0.8875146339427502,control units
Estonia,1,54,60.477,58.74905742072655,1.7279425792734457,control units
Estonia,1,55,65.759,60.593243163096425,5.165756836903576,control units
Estonia,1,56,69.209,61.842963258719436,7.366036741280567,control units
Estonia,1,57,81.282,64.72660293719089,16.555397062809107,control units
Estonia,1,58,89.691,67.84598158369009,21.845018416309912,control units
Estonia,1,59,100.471,72.9852544061582,27.4857455938418,control units
Estonia,1,60,112.76,76.56056497673424,36.199435023265764,control units
Estonia,1,61,128.176,79.29450189487245,48.881498105127534,control units
Estonia,1,62,132.272,80.15624974357748,52.115750256422515,control units
Estonia,1,63,134.428,82.7746681700842,51.6533318299158,control units
Estonia,1,64,135.938,86.39967620803553,49.53832379196446,control units
Estonia,1,65,143.376,90.97283328410411,52.40316671589589,control units
Estonia,1,66,147.472,88.36817771961469,59.103822280385316,control units
Estonia,1,67,152.216,95.05550515399177,57.160494846008234,control units
Estonia,1,68,150.167,97.43479916495609,52.73220083504391,control units
Estonia,1,69,149.952,101.77449295807077,48.17750704192923,control units
Estonia,1,70,156.528,103.7357317664567,52.7922682335433,control units
Estonia,1,71,165.367,107.5504037708181,57.8165962291819,control units
Estonia,1,72,176.255,109.51250396045641,66.74249603954358,control units
Estonia,1,73,188.545,116.67265179126306,71.87234820873692,control units
Estonia,1,74,191.887,116.29949841348223,75.58750158651777,control units
Germany,1,25,8.622,12.10395769798218,-3.48195769798218,control units
Germany,1,26,7.757,12.137369274805165,-4.380369274805165,control units
Germany,1,27,7.429,11.631853951021327,-4.202853951021327,control units
Germany,1,28,7.17,11.404714138402452,-4.2347141384024525,control units
Germany,1,29,6.973,11.287204428779482,-4.314204428779482,control units
Germany,1,30,6.412,10.832481102151895,-4.4204811021518955,control units
Germany,1,31,6.887,10.184669968575907,-3.2976699685759074,control units
Germany,1,32,6.751,10.450112555425578,-3.699112555425578,control units
Germany,1,33,6.651,9.904155364221815,-3.253155364221815,control units
Germany,1,34,6.778,9.880176929147556,-3.1021769291475563,control units
Germany,1,35,6.865,9.85311845219204,-2.9881184521920403,control units
Germany,1,36,7.11,9.939862500619785,-2.829862500619785,control units
Germany,1,37,7.427,10.293364083046324,-2.8663640830463244,control units
Germany,1,38,7.681,11.222370221681992,-3.5413702216819916,control units
Germany,1,39,8.045,11.427943526998504,-3.3829435269985044,control units
Germany,1,40,8.692,11.952155759865327,-3.2601557598653272,control units
Germany,1,41,8.96,12.537194965788828,-3.577194965788827,control units
Germany,1,42,9.234,12.976158203849735,-3.742158203849735,control units
Germany,1,43,9.768,13.95898536300985,-4.190985363009849,control units
Germany,1,44,10.843,15.248882842956199,-4.405882842956199,control units
Germany,1,45,11.764,16.344153568885844,-4.580153568885844,control units
Germany,1,46,12.922,17.443054580820057,-4.521054580820056,control units
Germany,1,47,13.773,19.163475653084124,-5.390475653084124,control units
Germany,1,48,14.48,20.395064266676865,-5.915064266676865,control units
Germany,1,49,15.214,21.131765033957937,-5.917765033957936,control units
Germany,1,50,16.234,22.051360676213985,-5.817360676213983,control units
Germany,1,51,16.281,23.298080425357632,-7.0170804253576335,control units
Germany,1,52,17.105,24.692931276100772,-7.587931276100772,control units
Germany,1,53,17.618,25.427016023295433,-7.809016023295435,control units
Germany,1,54,18.076,25.02949731007639,-6.95349731007639,control units
Germany,1,55,18.358,25.63122971555915,-7.27322971555915,control units
Germany,1,56,19.106,27.080906440710383,-7.974906440710381,control units
Germany,1,57,19.845,28.783644424943642,-8.938644424943643,control units
Germany,1,58,22.229,31.144374065542586,-8.915374065542586,control units
Germany,1,59,23.669,33.60711829973119,-9.93811829973119,control units
Germany,1,60,24.905,36.6259345214249,-11.720934521424901,control units
Germany,1,61,25.294,40.46555621560937,-15.171556215609368,control units
Germany,1,62,25.981,42.815201557123466,-16.834201557123464,control units
Germany,1,63,26.147,43.37441397536436,-17.227413975364364,control units
Germany,1,64,26.976,46.63779506238395,-19.661795062383952,control units
Germany,1,65,28.011,48.49982343632601,-20.488823436326012,control units
Germany,1,66,29.174,50.577369148442365,-21.403369148442366,control units
Germany,1,67,30.529,53.0425044240846,-22.513504424084598,control units
Germany,1,68,32.155,54.63080463009158,-22.47580463009158,control units
Germany,1,69,33.325,56.723817215457686,-23.398817215457683,control units
Germany,1,70,34.517,61.41571709334875,-26.89871709334875,control units
Germany,1,71,35.769,61.14508870978422,-25.37608870978422,control units
Germany,1,72,38.881,64.29801798045558,-25.417017980455583,control units
Germany,1,73,42.355,67.88135071837863,-25.52635071837863,control units
Germany,1,74,46.012,72.43462404855809,-26.42262404855809,control units
Indonesia,1,25,56.655,67.70684610419846,-11.05184610419846,control units
Indonesia,1,26,60.888,70.21580312447036,-9.327803124470357,control units
Indonesia,1,27,64.819,71.74720146206226,-6.928201462062262,control units
Indonesia,1,28,68.002,74.57080538017132,-6.568805380171327,control units
Indonesia,1,29,71.517,72.65902222566316,-1.142022225663169,control units
Indonesia,1,30,74.876,71.1166642489725,3.759335751027507,control units
Indonesia,1,31,77.08,76.79795065389126,0.2820493461087352,control units
Indonesia,1,32,80.676,80.33392404182496,0.34207595817504455,control units
Indonesia,1,33,84.201,83.40180340619695,0.7991965938030461,control units
Indonesia,1,34,87.246,85.95797353686118,1.28802646313882,control units
Indonesia,1,35,91.925,87.7017251032511,4.22327489674889,control units
Indonesia,1,36,97.467,97.29180292597565,0.17519707402435358,control units
Indonesia,1,37,103.966,106.3746564683889,-2.4086564683889122,control units
Indonesia,1,38,110.973,109.6217187452642,1.3512812547357953,control units
Indonesia,1,39,117.328,115.25698467485003,2.071015325149972,control units
Indonesia,1,40,121.04,121.81840797678441,-0.7784079767844077,control units
Indonesia,1,41,125.673,127.31827878967628,-1.6452787896762828,control units
Indonesia,1,42,131.195,133.26118132082712,-2.066181320827127,control units
Indonesia,1,43,139.833,139.28984085640406,0.5431591435959433,control units
Indonesia,1,44,150.242,146.06201550065725,4.179984499342737,control units
Indonesia,1,45,159.736,152.77772272087853,6.958277279121461,control units
Indonesia,1,46,167.943,159.74742371034603,8.195576289653985,control units
Indonesia,1,47,176.657,165.61626438166797,11.040735618332036,control units
Indonesia,1,48,181.063,169.96919847033706,11.093801529662926,control units
Indonesia,1,49,177.874,171.06642677086055,6.80757322913945,control units
Indonesia,1,50,172.925,176.83221732418255,-3.9072173241825396,control units
Indonesia,1,51,162.201,178.59369416579665,-16.392694165796655,control units
Indonesia,1,52,158.455,179.40430176508016,-20.94930176508015,control units
